stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group
XR_Google_276,XR_Google_276.png,JPEGImages/XR_Google_276.png,0.2746859192848205,light,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.48611111111111116,intermediate
XR_Google_293,XR_Google_293.png,JPEGImages/XR_Google_293.png,0.2979197800159454,light,0.0,0.4,0.5,0.3,intermediate
XR_Google_338,XR_Google_338.png,JPEGImages/XR_Google_338.png,0.2363859862089157,clear,0.25,0.25,0.25,0.25,failure
XR_Google_377,XR_Google_377.png,JPEGImages/XR_Google_377.png,0.3097653687000274,light,0.3,0.5,0.7,0.5,intermediate
XR_Google_403,XR_Google_403.png,JPEGImages/XR_Google_403.png,0.1478334665298462,clear,0.1666666666666666,0.0,0.6666666666666666,0.27777777777777773,failure
XR_Google_411,XR_Google_411.png,JPEGImages/XR_Google_411.png,0.313817411661148,light,0.0,0.0,0.0,0.0,failure
XR_Google_427,XR_Google_427.png,JPEGImages/XR_Google_427.png,0.3205628395080566,light,0.0,0.0,0.5,0.16666666666666666,failure
XR_Google_515,XR_Google_515.png,JPEGImages/XR_Google_515.png,0.20735464990139,clear,0.4090909090909091,0.4545454545454545,0.5,0.45454545454545453,intermediate
XR_Google_529,XR_Google_529.png,JPEGImages/XR_Google_529.png,0.3327534198760986,light,0.5454545454545454,0.3636363636363636,0.7272727272727273,0.5454545454545454,intermediate
XR_Google_638,XR_Google_638.png,JPEGImages/XR_Google_638.png,0.1986821293830871,clear,0.0,0.0,0.5,0.16666666666666666,failure
XR_Google_659,XR_Google_659.png,JPEGImages/XR_Google_659.png,0.3179104328155517,light,0.0,0.1,0.1,0.06666666666666667,failure
XYT_Google_569,XYT_Google_569.png,JPEGImages/XYT_Google_569.png,0.2911316156387329,light,0.4,0.6,0.6,0.5333333333333333,intermediate
YC_Baidu_140,YC_Baidu_140.png,JPEGImages/YC_Baidu_140.png,0.3318043947219848,light,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,intermediate
YC_Baidu_201,YC_Baidu_201.png,JPEGImages/YC_Baidu_201.png,0.2621391415596008,light,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,clear
YC_Bing_000,YC_Bing_000.png,JPEGImages/YC_Bing_000.png,0.1932467818260193,clear,0.0,0.0,1.0,0.3333333333333333,intermediate
YC_Bing_311,YC_Bing_311.png,JPEGImages/YC_Bing_311.png,0.2854828238487243,light,0.1428571428571428,0.0,0.2857142857142857,0.14285714285714282,failure
YD_Baidu_070,YD_Baidu_070.png,JPEGImages/YD_Baidu_070.png,0.0702164098620414,clear,0.0,0.0,0.25,0.08333333333333333,failure
YD_Google_056,YD_Google_056.png,JPEGImages/YD_Google_056.png,0.3154082298278808,light,0.5,0.5,0.5,0.5,intermediate
YSM_Google_515,YSM_Google_515.png,JPEGImages/YSM_Google_515.png,0.3483985662460327,light,1.0,1.0,1.0,1.0,clear
YSM_Google_543,YSM_Google_543.png,JPEGImages/YSM_Google_543.png,0.0898233279585838,clear,0.0,1.0,1.0,0.6666666666666666,intermediate
YSM_Google_639,YSM_Google_639.png,JPEGImages/YSM_Google_639.png,0.3296208381652832,light,0.0,1.0,1.0,0.6666666666666666,intermediate
YST_Bing_105,YST_Bing_105.png,JPEGImages/YST_Bing_105.png,0.2686759531497955,light,1.0,1.0,1.0,1.0,clear
YST_Bing_753,YST_Bing_753.png,JPEGImages/YST_Bing_753.png,0.3097370564937591,light,0.8181818181818182,0.5454545454545454,0.8181818181818182,0.7272727272727274,clear
YST_Google_810,YST_Google_810.png,JPEGImages/YST_Google_810.png,0.1176148056983947,clear,0.0,1.0,0.0,0.3333333333333333,intermediate
YST_Google_891,YST_Google_891.png,JPEGImages/YST_Google_891.png,0.2575771510601043,clear,1.0,1.0,1.0,1.0,clear
YT_Baidu_135,YT_Baidu_135.png,JPEGImages/YT_Baidu_135.png,0.3118848800659179,light,0.0,0.0,0.5,0.16666666666666666,failure
YT_Bing_065,YT_Bing_065.png,JPEGImages/YT_Bing_065.png,0.3201260864734649,light,0.0,0.5,0.25,0.25,failure
YT_Google_296,YT_Google_296.png,JPEGImages/YT_Google_296.png,0.2719701528549194,light,0.1,0.2,0.1,0.13333333333333333,failure
hv10_1,hv10_1.png,JPEGImages/hv10_1.png,0.3142335712909698,light,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,failure
hv10_526,hv10_526.png,JPEGImages/hv10_526.png,0.3380506038665771,light,0.1428571428571428,0.0,0.0,0.047619047619047596,failure
hv10_718,hv10_718.png,JPEGImages/hv10_718.png,0.3298243582248688,light,0.1428571428571428,0.1428571428571428,0.0,0.09523809523809519,failure
hv12_1042,hv12_1042.png,JPEGImages/hv12_1042.png,0.3032912909984588,light,0.5,0.5,0.5,0.5,intermediate
hv12_1213,hv12_1213.png,JPEGImages/hv12_1213.png,0.2739048600196838,light,0.5,0.5,0.5,0.5,intermediate
hv12_1357,hv12_1357.png,JPEGImages/hv12_1357.png,0.2671727836132049,light,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.38095238095238093,intermediate
hv12_1482,hv12_1482.png,JPEGImages/hv12_1482.png,0.3460102379322052,light,0.8571428571428571,1.0,1.0,0.9523809523809524,clear
hv12_171,hv12_171.png,JPEGImages/hv12_171.png,0.3333179950714111,light,1.0,0.5,0.5,0.6666666666666666,intermediate
hv12_1774,hv12_1774.png,JPEGImages/hv12_1774.png,0.2312333434820175,clear,0.25,0.25,0.25,0.25,failure
hv12_1848,hv12_1848.png,JPEGImages/hv12_1848.png,0.2884431481361389,light,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,intermediate
hv12_1862,hv12_1862.png,JPEGImages/hv12_1862.png,0.2781952321529388,light,1.0,0.875,1.0,0.9583333333333334,clear
hv12_1884,hv12_1884.png,JPEGImages/hv12_1884.png,0.287231981754303,light,1.0,0.8333333333333334,1.0,0.9444444444444445,clear
hv12_1897,hv12_1897.png,JPEGImages/hv12_1897.png,0.2599704563617706,clear,1.0,0.8333333333333334,0.8333333333333334,0.888888888888889,clear
hv12_2022,hv12_2022.png,JPEGImages/hv12_2022.png,0.2443064600229263,clear,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7619047619047619,clear
hv12_2043,hv12_2043.png,JPEGImages/hv12_2043.png,0.2577691972255707,clear,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6666666666666666,intermediate
hv12_2077,hv12_2077.png,JPEGImages/hv12_2077.png,0.3204870223999023,light,1.0,1.0,1.0,1.0,clear
hv12_2152,hv12_2152.png,JPEGImages/hv12_2152.png,0.3028546571731567,light,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.5151515151515151,intermediate
hv12_2202,hv12_2202.png,JPEGImages/hv12_2202.png,0.2382787466049194,clear,0.9090909090909092,0.6363636363636364,0.9090909090909092,0.8181818181818182,clear
hv12_2247,hv12_2247.png,JPEGImages/hv12_2247.png,0.337955892086029,light,0.6666666666666666,0.6666666666666666,0.5,0.611111111111111,intermediate
hv12_267,hv12_267.png,JPEGImages/hv12_267.png,0.3320727944374084,light,0.5,0.375,0.25,0.375,intermediate
hv12_404,hv12_404.png,JPEGImages/hv12_404.png,0.337388664484024,light,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.7222222222222222,clear
hv12_426,hv12_426.png,JPEGImages/hv12_426.png,0.327897161245346,light,0.875,0.625,0.5,0.6666666666666666,intermediate
hv12_549,hv12_549.png,JPEGImages/hv12_549.png,0.2668753564357757,light,0.6,0.4,0.6,0.5333333333333333,intermediate
hv12_678,hv12_678.png,JPEGImages/hv12_678.png,0.3267940282821655,light,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555555,intermediate
hv12_68,hv12_68.png,JPEGImages/hv12_68.png,0.2202870398759842,clear,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure
hv12_759,hv12_759.png,JPEGImages/hv12_759.png,0.3121274709701538,light,0.9,0.5,0.5,0.6333333333333333,intermediate
hv14_133,hv14_133.png,JPEGImages/hv14_133.png,0.3486261069774627,light,0.8,0.8,0.8,0.8000000000000002,clear
hv14_136,hv14_136.png,JPEGImages/hv14_136.png,0.33387291431427,light,0.8,0.8,0.8,0.8000000000000002,clear
hv16_416,hv16_416.png,JPEGImages/hv16_416.png,0.2683264315128326,light,1.0,1.0,1.0,1.0,clear
hv17_48,hv17_48.png,JPEGImages/hv17_48.png,0.3409195244312286,light,1.0,0.8,0.8,0.8666666666666667,clear
hv1_120,hv1_120.png,JPEGImages/hv1_120.png,0.242750272154808,clear,0.375,0.5,0.875,0.5833333333333334,intermediate
hv1_61,hv1_61.png,JPEGImages/hv1_61.png,0.1562269032001495,clear,0.0,0.1428571428571428,0.0,0.047619047619047596,failure
hv1_72,hv1_72.png,JPEGImages/hv1_72.png,0.1403146684169769,clear,0.0,0.75,0.75,0.5,intermediate
hv1_78,hv1_78.png,JPEGImages/hv1_78.png,0.3201229870319366,light,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6296296296296297,intermediate
hv1_93,hv1_93.png,JPEGImages/hv1_93.png,0.2249533981084823,clear,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.38888888888888884,intermediate
hv33_124,hv33_124.png,JPEGImages/hv33_124.png,0.1382676661014557,clear,0.0,0.0,0.0,0.0,failure
hv33_183,hv33_183.png,JPEGImages/hv33_183.png,0.344121366739273,light,0.0,0.0,1.0,0.3333333333333333,intermediate
hv34_1033,hv34_1033.png,JPEGImages/hv34_1033.png,0.1407025158405304,clear,0.0,0.0,0.0,0.0,failure
hv34_1270,hv34_1270.png,JPEGImages/hv34_1270.png,0.1096295565366745,clear,0.0,0.0,0.0,0.0,failure
hv34_1778,hv34_1778.png,JPEGImages/hv34_1778.png,0.0929647609591484,clear,0.0,0.0,0.0,0.0,failure
hv34_589,hv34_589.png,JPEGImages/hv34_589.png,0.0699127092957496,clear,0.0,0.0,0.0,0.0,failure
hv36_639,hv36_639.png,JPEGImages/hv36_639.png,0.3384926319122314,light,1.0,1.0,1.0,1.0,clear
hv36_652,hv36_652.png,JPEGImages/hv36_652.png,0.3155315220355987,light,0.5,0.5,0.0,0.3333333333333333,intermediate
hv37_1626,hv37_1626.png,JPEGImages/hv37_1626.png,0.3337663412094116,light,0.8333333333333334,1.0,1.0,0.9444444444444445,clear
hv37_1642,hv37_1642.png,JPEGImages/hv37_1642.png,0.349469244480133,light,1.0,0.8333333333333334,1.0,0.9444444444444445,clear
hv37_1735,hv37_1735.png,JPEGImages/hv37_1735.png,0.3252028822898865,light,1.0,0.5,1.0,0.8333333333333334,clear
hv37_2128,hv37_2128.png,JPEGImages/hv37_2128.png,0.2376557886600494,clear,1.0,0.4,0.4,0.6,intermediate
hv39_,hv39_.png,JPEGImages/hv39_.png,0.3125423491001129,light,1.0,1.0,1.0,1.0,clear
hv39_10,hv39_10.png,JPEGImages/hv39_10.png,0.3334985971450805,light,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555,intermediate
hv39_115,hv39_115.png,JPEGImages/hv39_115.png,0.2872770726680755,light,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.6666666666666666,intermediate
hv39_156,hv39_156.png,JPEGImages/hv39_156.png,0.321807861328125,light,0.4,0.4,0.8,0.5333333333333333,intermediate
hv39_243,hv39_243.png,JPEGImages/hv39_243.png,0.3369032740592956,light,0.7272727272727273,0.9090909090909092,0.8181818181818182,0.8181818181818182,clear
hv39_264,hv39_264.png,JPEGImages/hv39_264.png,0.3301746547222137,light,0.75,0.8333333333333334,0.6666666666666666,0.75,clear
hv39_306,hv39_306.png,JPEGImages/hv39_306.png,0.3255582451820373,light,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,clear
hv39_312,hv39_312.png,JPEGImages/hv39_312.png,0.3204264044761657,light,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7619047619047619,clear
hv39_351,hv39_351.png,JPEGImages/hv39_351.png,0.3127312362194061,light,0.75,0.875,0.5,0.7083333333333334,clear
hv39_422,hv39_422.png,JPEGImages/hv39_422.png,0.3294006884098053,light,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6666666666666666,intermediate
hv39_426,hv39_426.png,JPEGImages/hv39_426.png,0.3196148872375488,light,0.6,0.6,0.6,0.6,intermediate
hv39_49,hv39_49.png,JPEGImages/hv39_49.png,0.2446178644895553,clear,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,clear
hv39_529,hv39_529.png,JPEGImages/hv39_529.png,0.3364760279655456,light,0.75,0.75,0.75,0.75,clear
hv39_609,hv39_609.png,JPEGImages/hv39_609.png,0.3311970829963684,light,0.3076923076923077,0.4615384615384615,0.5384615384615384,0.43589743589743585,intermediate
hv39_614,hv39_614.png,JPEGImages/hv39_614.png,0.3193577229976654,light,0.5,0.5833333333333334,0.5833333333333334,0.5555555555555557,intermediate
hv39_656,hv39_656.png,JPEGImages/hv39_656.png,0.3202342391014099,light,0.2272727272727272,0.3181818181818182,0.2727272727272727,0.2727272727272727,failure
hv39_679,hv39_679.png,JPEGImages/hv39_679.png,0.3255043923854828,light,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.37777777777777777,intermediate
hv39_786,hv39_786.png,JPEGImages/hv39_786.png,0.2921481430530548,light,1.0,1.0,1.0,1.0,clear
hv39_834,hv39_834.png,JPEGImages/hv39_834.png,0.3091466426849365,light,0.5,0.25,0.75,0.5,intermediate
hv39_838,hv39_838.png,JPEGImages/hv39_838.png,0.2873914241790771,light,0.6666666666666666,1.0,1.0,0.8888888888888888,clear
hv39_907,hv39_907.png,JPEGImages/hv39_907.png,0.2631132900714874,light,0.75,0.75,0.75,0.75,clear
hv39_91,hv39_91.png,JPEGImages/hv39_91.png,0.3479356467723846,light,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,intermediate
hv39_931,hv39_931.png,JPEGImages/hv39_931.png,0.2841976881027221,light,0.8333333333333334,1.0,0.8333333333333334,0.888888888888889,clear
hv39_936,hv39_936.png,JPEGImages/hv39_936.png,0.2720125019550323,light,0.25,0.5,0.75,0.5,intermediate
hv3_33,hv3_33.png,JPEGImages/hv3_33.png,0.3482861220836639,light,0.5,0.3,0.4,0.4000000000000001,intermediate
hv3_63,hv3_63.png,JPEGImages/hv3_63.png,0.308831512928009,light,1.0,0.5,1.0,0.8333333333333334,clear
hv40_5,hv40_5.png,JPEGImages/hv40_5.png,0.3066567182540893,light,1.0,1.0,1.0,1.0,clear
hv41_46,hv41_46.png,JPEGImages/hv41_46.png,0.3417984545230865,light,1.0,1.0,1.0,1.0,clear
hv42_1028,hv42_1028.png,JPEGImages/hv42_1028.png,0.3345713913440704,light,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,intermediate
hv42_1071,hv42_1071.png,JPEGImages/hv42_1071.png,0.3145071268081665,light,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,clear
hv42_20,hv42_20.png,JPEGImages/hv42_20.png,0.2898856401443481,light,1.0,1.0,1.0,1.0,clear
hv42_350,hv42_350.png,JPEGImages/hv42_350.png,0.3124524354934692,light,0.7,0.5,0.5,0.5666666666666667,intermediate
hv42_37,hv42_37.png,JPEGImages/hv42_37.png,0.3405982851982116,light,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,intermediate
hv42_420,hv42_420.png,JPEGImages/hv42_420.png,0.3476814329624176,light,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,clear
hv42_433,hv42_433.png,JPEGImages/hv42_433.png,0.3282321691513061,light,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.619047619047619,intermediate
hv42_60,hv42_60.png,JPEGImages/hv42_60.png,0.3228017389774322,light,0.5,1.0,0.5,0.6666666666666666,intermediate
hv42_933,hv42_933.png,JPEGImages/hv42_933.png,0.2447840273380279,clear,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.7222222222222222,clear
hv42_970,hv42_970.png,JPEGImages/hv42_970.png,0.3063192963600158,light,0.75,0.875,1.0,0.875,clear
hv42_976,hv42_976.png,JPEGImages/hv42_976.png,0.322494238615036,light,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,clear
hv42_981,hv42_981.png,JPEGImages/hv42_981.png,0.282445341348648,light,1.0,1.0,1.0,1.0,clear
hv43_1298,hv43_1298.png,JPEGImages/hv43_1298.png,0.2926427125930786,light,0.5,0.6666666666666666,0.5,0.5555555555555555,intermediate
hv43_1306,hv43_1306.png,JPEGImages/hv43_1306.png,0.2207170724868774,clear,1.0,1.0,1.0,1.0,clear
hv43_931,hv43_931.png,JPEGImages/hv43_931.png,0.1924469918012619,clear,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555555,intermediate
hv44_47,hv44_47.png,JPEGImages/hv44_47.png,0.3134855329990387,light,0.6666666666666666,1.0,0.6666666666666666,0.7777777777777777,clear
hv45_159,hv45_159.png,JPEGImages/hv45_159.png,0.0982451513409614,clear,0.0,0.0,0.0,0.0,failure
hv45_31,hv45_31.png,JPEGImages/hv45_31.png,0.154688760638237,clear,0.0,0.0,0.0,0.0,failure
hv45_315,hv45_315.png,JPEGImages/hv45_315.png,0.1340253204107284,clear,0.0,0.0,0.0,0.0,failure
hv45_82,hv45_82.png,JPEGImages/hv45_82.png,0.0615328028798103,clear,0.0,0.0,0.0,0.0,failure
hv47_699,hv47_699.png,JPEGImages/hv47_699.png,0.3365156948566437,light,1.0,1.0,1.0,1.0,clear
hv4_133,hv4_133.png,JPEGImages/hv4_133.png,0.286133348941803,light,0.0,0.0,0.5,0.16666666666666666,failure
hv4_162,hv4_162.png,JPEGImages/hv4_162.png,0.2938677668571472,light,0.4,0.2,0.2,0.26666666666666666,failure
hv4_267,hv4_267.png,JPEGImages/hv4_267.png,0.1878400444984436,clear,0.6,0.6,0.4,0.5333333333333333,intermediate
hv4_273,hv4_273.png,JPEGImages/hv4_273.png,0.1329961717128753,clear,0.6,0.6,0.6,0.6,intermediate
hv4_289,hv4_289.png,JPEGImages/hv4_289.png,0.2974108755588531,light,1.0,1.0,0.75,0.9166666666666666,clear
hv4_294,hv4_294.png,JPEGImages/hv4_294.png,0.2254653424024582,clear,1.0,1.0,1.0,1.0,clear
hv4_304,hv4_304.png,JPEGImages/hv4_304.png,0.3052020967006683,light,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,clear
hv50_,hv50_.png,JPEGImages/hv50_.png,0.3041023015975952,light,1.0,1.0,1.0,1.0,clear
hv50_223,hv50_223.png,JPEGImages/hv50_223.png,0.3389100432395935,light,0.6,0.4,0.4,0.4666666666666666,intermediate
hv50_26,hv50_26.png,JPEGImages/hv50_26.png,0.3171792328357696,light,1.0,1.0,1.0,1.0,clear
hv50_718,hv50_718.png,JPEGImages/hv50_718.png,0.3278241157531738,light,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.6666666666666666,intermediate
hv5_70,hv5_70.png,JPEGImages/hv5_70.png,0.1411568075418472,clear,0.3,0.3,0.4,0.3333333333333333,intermediate
hv5_75,hv5_75.png,JPEGImages/hv5_75.png,0.1468583941459655,clear,0.2,0.2,0.3,0.2333333333333333,failure
hv5_94,hv5_94.png,JPEGImages/hv5_94.png,0.339186817407608,light,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.38888888888888884,intermediate
hv6_100,hv6_100.png,JPEGImages/hv6_100.png,0.3402052819728851,light,0.0,0.5,0.5,0.3333333333333333,intermediate
hv6_102,hv6_102.png,JPEGImages/hv6_102.png,0.3390370309352875,light,0.0,0.5,0.5,0.3333333333333333,intermediate
hv6_166,hv6_166.png,JPEGImages/hv6_166.png,0.2120881825685501,clear,0.7857142857142857,0.5714285714285714,0.5,0.6190476190476191,intermediate
hv6_204,hv6_204.png,JPEGImages/hv6_204.png,0.3176531195640564,light,0.1538461538461538,0.7692307692307693,0.8461538461538461,0.5897435897435898,intermediate
hv6_208,hv6_208.png,JPEGImages/hv6_208.png,0.3423458933830261,light,0.0,0.5555555555555556,0.2222222222222222,0.25925925925925924,failure
hv6_96,hv6_96.png,JPEGImages/hv6_96.png,0.1754198670387268,clear,0.6,0.3,0.7,0.5333333333333333,intermediate
hv7_27,hv7_27.png,JPEGImages/hv7_27.png,0.2802280783653259,light,0.0,0.0,0.0,0.0,failure
